time,ax,ay,az,wx,wy,wz
0.649,0.01,-0.02,0.22,0,0,0
0.65,0,0.01,0.19,0,0,0
0.65,0,0.01,0.19,0,0,0
0.65,0,0.01,0.19,0,0,0
0.651,0,0.01,0.19,0,0,0
0.652,0,0.01,0.19,0,0,0
0.655,0,0.01,0.19,0,0,0
0.655,-0.03,-0.01,0.14,0,0,0
0.655,-0.03,-0.01,0.14,0,0,0
0.657,-0.03,-0.01,0.14,0,0,0
0.659,-0.03,-0.01,0.14,0,0,0
0.662,-0.03,-0.01,0.14,0,0,0
0.664,-0.03,-0.01,0.14,0,0,0
0.664,-0.04,-0.02,0.19,0,0,0
0.665,-0.04,-0.02,0.19,0,0,0
0.667,-0.04,-0.02,0.19,0,0,0
0.669,-0.04,-0.02,0.19,0,0,0
0.672,-0.04,-0.02,0.19,0,0,0
0.686,-0.04,-0.02,0.19,0,0,0
0.687,-0.04,-0.02,0.19,0,-0.01,0
0.687,-0.04,-0.02,0.19,0,0,0
0.687,-0.04,-0.02,0.19,0,0,0
0.687,-0.04,-0.02,0.19,0,0,0
0.687,-0.04,-0.02,0.19,0,0,0
0.688,-0.04,-0.02,0.19,0,-0.01,0
0.688,-0.02,-0.04,0.18,0,-0.01,0
0.688,-0.02,-0.04,0.18,0,-0.01,0
0.688,-0.02,-0.04,0.18,0,-0.01,0
0.689,-0.02,-0.04,0.18,0,-0.01,0
0.691,-0.02,-0.04,0.18,0,-0.01,0
0.696,-0.02,-0.04,0.18,0,-0.01,0
0.696,-0.02,-0.04,0.18,0,-0.01,0
0.696,-0.02,-0.04,0.18,0,-0.01,0
0.699,-0.02,-0.04,0.18,0,0,0
0.699,-0.02,-0.04,0.18,0,-0.01,0
0.701,-0.02,-0.04,0.18,0,0,0
0.705,-0.02,-0.04,0.18,0,0,0
0.705,0.06,0.01,0.27,0,0,0
0.706,0.06,0.01,0.27,0,0,0
0.707,0.06,0.01,0.27,0,0,0
0.709,0.06,0.01,0.27,0,0,0
0.717,0.06,0.01,0.27,0,0,0
0.727,0.06,0.01,0.27,0,0,0
0.727,0.06,0.01,0.27,0,0,0
0.728,0.06,0.01,0.27,0,0,0
0.728,0.06,0.01,0.27,0,0,0
0.729,0.06,0.01,0.27,0,0,0
0.729,0.06,0.01,0.27,0,0,0
0.729,0.06,0.01,0.27,0,0,0
0.73,0.06,0.01,0.27,0,0,0
0.73,0.03,0.01,0.23,0,0,0
0.731,0.03,0.01,0.23,0,0,0
0.731,0.03,0.01,0.23,0,0,0
0.737,0.03,0.01,0.23,0,0,0
0.738,0.03,0.01,0.23,0,0,0
0.738,0.03,0.01,0.23,0,0,0
0.741,0.03,0,0.19,0,0,0
0.741,0.03,0,0.19,0,0,0
0.741,0.03,0,0.19,0,0.01,0
0.741,0.03,0,0.19,0,0.01,0
0.75,0.03,0,0.19,0,0.01,0
