time,ax,ay,az,wx,wy,wz,participant,label,type
0 days 00:00:01.597000,,,,,,,Osama,6,0
0 days 00:00:01.598000,,,,,,,Osama,6,0
0 days 00:00:01.600000,,,,,,,Osama,6,0
0 days 00:00:01.601000,,,,,,,Osama,6,0
0 days 00:00:01.602000,,,,,,,Osama,6,0
0 days 00:00:01.604000,,,,,,,Osama,6,0
0 days 00:00:01.605000,,,,,,,Osama,6,0
0 days 00:00:01.607000,,,,,,,Osama,6,0
0 days 00:00:01.624000,,,,,,,Osama,6,0
0 days 00:00:01.625000,,,,,,,Osama,6,0
0 days 00:00:01.626000,,,,,,,Osama,6,0
0 days 00:00:01.628000,,,,,,,Osama,6,0
0 days 00:00:01.631000,,,,,,,Osama,6,0
0 days 00:00:01.632000,,,,,,,Osama,6,0
0 days 00:00:01.633000,,,,,,,Osama,6,0
0 days 00:00:01.636000,,,,,,,Osama,6,0
0 days 00:00:01.638000,,,,,,,Osama,6,0
0 days 00:00:01.641000,,,,,,,Osama,6,0
0 days 00:00:01.642000,,,,,,,Osama,6,0
0 days 00:00:01.646000,,,,,,,Osama,6,0
0 days 00:00:01.647000,,,,,,,Osama,6,0
0 days 00:00:01.648000,,,,,,,Osama,6,0
0 days 00:00:01.664000,,,,,,,Osama,6,0
0 days 00:00:01.666000,,,,,,,Osama,6,0
0 days 00:00:01.667000,,,,,,,Osama,6,0
0 days 00:00:01.668000,,,,,,,Osama,6,0
0 days 00:00:01.669000,,,,,,,Osama,6,0
0 days 00:00:01.670000,,,,,,,Osama,6,0
0 days 00:00:01.671000,,,,,,,Osama,6,0
0 days 00:00:01.672000,,,,,,,Osama,6,0
0 days 00:00:01.673000,,,,,,,Osama,6,0
0 days 00:00:01.674000,,,,,,,Osama,6,0
0 days 00:00:01.676000,,,,,,,Osama,6,0
0 days 00:00:01.678000,,,,,,,Osama,6,0
0 days 00:00:01.680000,,,,,,,Osama,6,0
0 days 00:00:01.684000,,,,,,,Osama,6,0
0 days 00:00:01.686000,,,,,,,Osama,6,0
0 days 00:00:01.688000,,,,,,,Osama,6,0
0 days 00:00:01.704000,,,,,,,Osama,6,0
0 days 00:00:01.705000,,,,,,,Osama,6,0
0 days 00:00:01.706000,,,,,,,Osama,6,0
0 days 00:00:01.707000,,,,,,,Osama,6,0
0 days 00:00:01.708000,,,,,,,Osama,6,0
0 days 00:00:01.710000,,,,,,,Osama,6,0
0 days 00:00:01.711000,,,,,,,Osama,6,0
0 days 00:00:01.712000,,,,,,,Osama,6,0
0 days 00:00:01.715000,,,,,,,Osama,6,0
0 days 00:00:01.716000,,,,,,,Osama,6,0
0 days 00:00:01.718000,,,,,,,Osama,6,0
0 days 00:00:01.721000,,,,,,,Osama,6,0
0 days 00:00:01.722000,,,,,,,Osama,6,0
0 days 00:00:01.724000,,,,,,,Osama,6,0
0 days 00:00:01.726000,,,,,,,Osama,6,0
0 days 00:00:01.728000,,,,,,,Osama,6,0
0 days 00:00:01.747000,,,,,,,Osama,6,0
0 days 00:00:01.748000,,,,,,,Osama,6,0
0 days 00:00:01.749000,,,,,,,Osama,6,0
0 days 00:00:01.750000,,,,,,,Osama,6,0
0 days 00:00:01.751000,,,,,,,Osama,6,0
0 days 00:00:01.752000,,,,,,,Osama,6,0
0 days 00:00:01.754000,,,,,,,Osama,6,0
0 days 00:00:01.756000,,,,,,,Osama,6,0
0 days 00:00:01.758000,,,,,,,Osama,6,0
0 days 00:00:01.761000,,,,,,,Osama,6,0
0 days 00:00:01.762000,,,,,,,Osama,6,0
0 days 00:00:01.765000,,,,,,,Osama,6,0
0 days 00:00:01.766000,,,,,,,Osama,6,0
0 days 00:00:01.767000,,,,,,,Osama,6,0
0 days 00:00:01.784000,,,,,,,Osama,6,0
0 days 00:00:01.785000,,,,,,,Osama,6,0
0 days 00:00:01.786000,,,,,,,Osama,6,0
0 days 00:00:01.787000,,,,,,,Osama,6,0
0 days 00:00:01.797000,,,,,,,Osama,6,0
0 days 00:00:01.798000,,,,,,,Osama,6,0
0 days 00:00:01.803000,,,,,,,Osama,6,0
0 days 00:00:01.805000,,,,,,,Osama,6,0
0 days 00:00:01.806000,,,,,,,Osama,6,0
0 days 00:00:01.807000,,,,,,,Osama,6,0
0 days 00:00:01.823000,,,,,,,Osama,6,0
0 days 00:00:01.824000,,,,,,,Osama,6,0
0 days 00:00:01.825000,,,,,,,Osama,6,0
0 days 00:00:01.826000,,,,,,,Osama,6,0
0 days 00:00:01.828000,,,,,,,Osama,6,0
0 days 00:00:01.831000,,,,,,,Osama,6,0
0 days 00:00:01.832000,,,,,,,Osama,6,0
0 days 00:00:01.834000,,,,,,,Osama,6,0
0 days 00:00:01.837000,,,,,,,Osama,6,0
0 days 00:00:01.838000,,,,,,,Osama,6,0
0 days 00:00:01.841000,,,,,,,Osama,6,0
0 days 00:00:01.842000,,,,,,,Osama,6,0
0 days 00:00:01.846000,,,,,,,Osama,6,0
0 days 00:00:01.848000,,,,,,,Osama,6,0
0 days 00:00:01.865000,,,,,,,Osama,6,0
0 days 00:00:01.866000,,,,,,,Osama,6,0
0 days 00:00:01.867000,,,,,,,Osama,6,0
0 days 00:00:01.868000,,,,,,,Osama,6,0
0 days 00:00:01.872000,,,,,,,Osama,6,0
0 days 00:00:01.873000,,,,,,,Osama,6,0
0 days 00:00:01.880000,,,,,,,Osama,6,0
0 days 00:00:01.881000,,,,,,,Osama,6,0
0 days 00:00:01.882000,,,,,,,Osama,6,0
0 days 00:00:01.888000,,,,,,,Osama,6,0
0 days 00:00:01.889000,,,,,,,Osama,6,0
0 days 00:00:01.904000,,,,,,,Osama,6,0
0 days 00:00:01.905000,,,,,,,Osama,6,0
0 days 00:00:01.906000,,,,,,,Osama,6,0
0 days 00:00:01.908000,,,,,,,Osama,6,0
0 days 00:00:01.913000,,,,,,,Osama,6,0
0 days 00:00:01.914000,,,,,,,Osama,6,0
0 days 00:00:01.916000,,,,,,,Osama,6,0
0 days 00:00:01.918000,,,,,,,Osama,6,0
0 days 00:00:01.920000,,,,,,,Osama,6,0
0 days 00:00:01.921000,,,,,,,Osama,6,0
0 days 00:00:01.922000,,,,,,,Osama,6,0
0 days 00:00:01.923000,,,,,,,Osama,6,0
0 days 00:00:01.926000,,,,,,,Osama,6,0
0 days 00:00:01.928000,,,,,,,Osama,6,0
0 days 00:00:01.944000,,,,,,,Osama,6,0
0 days 00:00:01.945000,,,,,,,Osama,6,0
0 days 00:00:01.946000,,,,,,,Osama,6,0
0 days 00:00:01.947000,,,,,,,Osama,6,0
0 days 00:00:01.948000,,,,,,,Osama,6,0
0 days 00:00:01.951000,,,,,,,Osama,6,0
0 days 00:00:01.954000,,,,,,,Osama,6,0
0 days 00:00:01.955000,,,,,,,Osama,6,0
0 days 00:00:01.958000,,,,,,,Osama,6,0
0 days 00:00:01.961000,,,,,,,Osama,6,0
0 days 00:00:01.962000,,,,,,,Osama,6,0
0 days 00:00:01.964000,,,,,,,Osama,6,0
0 days 00:00:01.966000,,,,,,,Osama,6,0
0 days 00:00:01.968000,,,,,,,Osama,6,0
0 days 00:00:01.983000,,,,,,,Osama,6,0
0 days 00:00:01.984000,,,,,,,Osama,6,0
0 days 00:00:01.985000,,,,,,,Osama,6,0
0 days 00:00:01.986000,,,,,,,Osama,6,0
0 days 00:00:01.988000,,,,,,,Osama,6,0
0 days 00:00:01.991000,,,,,,,Osama,6,0
0 days 00:00:01.992000,,,,,,,Osama,6,0
0 days 00:00:01.999000,,,,,,,Osama,6,0
0 days 00:00:02.003000,,,,,,,Osama,6,0
0 days 00:00:02.004000,,,,,,,Osama,6,0
0 days 00:00:02.006000,,,,,,,Osama,6,0
0 days 00:00:02.009000,,,,,,,Osama,6,0
0 days 00:00:02.024000,,,,,,,Osama,6,0
0 days 00:00:02.025000,,,,,,,Osama,6,0
0 days 00:00:02.026000,,,,,,,Osama,6,0
0 days 00:00:02.028000,,,,,,,Osama,6,0
0 days 00:00:02.032000,,,,,,,Osama,6,0
0 days 00:00:02.033000,,,,,,,Osama,6,0
0 days 00:00:02.034000,,,,,,,Osama,6,0
0 days 00:00:02.036000,,,,,,,Osama,6,0
0 days 00:00:02.038000,,,,,,,Osama,6,0
0 days 00:00:02.041000,,,,,,,Osama,6,0
0 days 00:00:02.042000,,,,,,,Osama,6,0
0 days 00:00:02.044000,,,,,,,Osama,6,0
0 days 00:00:02.046000,,,,,,,Osama,6,0
0 days 00:00:02.048000,,,,,,,Osama,6,0
0 days 00:00:02.064000,,,,,,,Osama,6,0
0 days 00:00:02.065000,,,,,,,Osama,6,0
0 days 00:00:02.066000,,,,,,,Osama,6,0
0 days 00:00:02.068000,,,,,,,Osama,6,0
0 days 00:00:02.071000,,,,,,,Osama,6,0
0 days 00:00:02.074000,,,,,,,Osama,6,0
0 days 00:00:02.076000,,,,,,,Osama,6,0
0 days 00:00:02.078000,,,,,,,Osama,6,0
0 days 00:00:02.082000,,,,,,,Osama,6,0
0 days 00:00:02.083000,,,,,,,Osama,6,0
0 days 00:00:02.084000,,,,,,,Osama,6,0
0 days 00:00:02.086000,,,,,,,Osama,6,0
0 days 00:00:02.088000,,,,,,,Osama,6,0
0 days 00:00:02.104000,,,,,,,Osama,6,0
0 days 00:00:02.105000,,,,,,,Osama,6,0
0 days 00:00:02.106000,,,,,,,Osama,6,0
0 days 00:00:00.001000,,,,,,,Osama,7,0
0 days 00:00:00.002000,,,,,,,Osama,7,0
0 days 00:00:00.003000,,,,,,,Osama,7,0
0 days 00:00:00.005000,,,,,,,Osama,7,0
0 days 00:00:00.007000,,,,,,,Osama,7,0
0 days 00:00:00.009000,,,,,,,Osama,7,0
0 days 00:00:00.026000,,,,,,,Osama,7,0
0 days 00:00:00.027000,,,,,,,Osama,7,0
0 days 00:00:00.028000,,,,,,,Osama,7,0
0 days 00:00:00.034000,,,,,,,Osama,7,0
0 days 00:00:00.035000,,,,,,,Osama,7,0
0 days 00:00:00.037000,,,,,,,Osama,7,0
0 days 00:00:00.039000,,,,,,,Osama,7,0
0 days 00:00:00.042000,,,,,,,Osama,7,0
0 days 00:00:00.044000,,,,,,,Osama,7,0
0 days 00:00:00.045000,,,,,,,Osama,7,0
0 days 00:00:00.047000,,,,,,,Osama,7,0
0 days 00:00:00.049000,,,,,,,Osama,7,0
0 days 00:00:00.068000,,,,,,,Osama,7,0
0 days 00:00:00.069000,,,,,,,Osama,7,0
0 days 00:00:00.070000,,,,,,,Osama,7,0
0 days 00:00:00.073000,,,,,,,Osama,7,0
0 days 00:00:00.075000,,,,,,,Osama,7,0
0 days 00:00:00.078000,,,,,,,Osama,7,0
0 days 00:00:00.080000,,,,,,,Osama,7,0
0 days 00:00:00.083000,,,,,,,Osama,7,0
0 days 00:00:00.084000,,,,,,,Osama,7,0
0 days 00:00:00.085000,,,,,,,Osama,7,0
0 days 00:00:00.087000,,,,,,,Osama,7,0
0 days 00:00:00.089000,,,,,,,Osama,7,0
0 days 00:00:00.105000,,,,,,,Osama,7,0
0 days 00:00:00.106000,,,,,,,Osama,7,0
0 days 00:00:00.107000,,,,,,,Osama,7,0
0 days 00:00:00.109000,,,,,,,Osama,7,0
0 days 00:00:00.112000,,,,,,,Osama,7,0
0 days 00:00:00.113000,,,,,,,Osama,7,0
0 days 00:00:00.115000,,,,,,,Osama,7,0
0 days 00:00:00.117000,,,,,,,Osama,7,0
0 days 00:00:00.119000,,,,,,,Osama,7,0
0 days 00:00:00.122000,,,,,,,Osama,7,0
0 days 00:00:00.123000,,,,,,,Osama,7,0
0 days 00:00:00.125000,,,,,,,Osama,7,0
0 days 00:00:00.127000,,,,,,,Osama,7,0
0 days 00:00:00.129000,,,,,,,Osama,7,0
0 days 00:00:00.151000,,,,,,,Osama,7,0
0 days 00:00:00.152000,,,,,,,Osama,7,0
0 days 00:00:00.153000,,,,,,,Osama,7,0
0 days 00:00:00.154000,,,,,,,Osama,7,0
0 days 00:00:00.155000,,,,,,,Osama,7,0
0 days 00:00:00.157000,,,,,,,Osama,7,0
0 days 00:00:00.160000,,,,,,,Osama,7,0
0 days 00:00:00.163000,,,,,,,Osama,7,0
0 days 00:00:00.166000,,,,,,,Osama,7,0
0 days 00:00:00.167000,,,,,,,Osama,7,0
0 days 00:00:00.169000,,,,,,,Osama,7,0
0 days 00:00:00.186000,,,,,,,Osama,7,0
0 days 00:00:00.187000,,,,,,,Osama,7,0
0 days 00:00:00.188000,,,,,,,Osama,7,0
0 days 00:00:00.189000,,,,,,,Osama,7,0
0 days 00:00:00.195000,,,,,,,Osama,7,0
0 days 00:00:00.196000,,,,,,,Osama,7,0
0 days 00:00:00.198000,,,,,,,Osama,7,0
0 days 00:00:00.199000,,,,,,,Osama,7,0
0 days 00:00:00.203000,,,,,,,Osama,7,0
0 days 00:00:00.205000,,,,,,,Osama,7,0
0 days 00:00:00.207000,,,,,,,Osama,7,0
0 days 00:00:00.209000,,,,,,,Osama,7,0
0 days 00:00:00.224000,,,,,,,Osama,7,0
0 days 00:00:00.225000,,,,,,,Osama,7,0
0 days 00:00:00.226000,,,,,,,Osama,7,0
0 days 00:00:00.227000,,,,,,,Osama,7,0
0 days 00:00:00.230000,,,,,,,Osama,7,0
0 days 00:00:00.233000,,,,,,,Osama,7,0
0 days 00:00:00.236000,,,,,,,Osama,7,0
0 days 00:00:00.237000,,,,,,,Osama,7,0
0 days 00:00:00.240000,,,,,,,Osama,7,0
0 days 00:00:00.242000,,,,,,,Osama,7,0
0 days 00:00:00.244000,,,,,,,Osama,7,0
0 days 00:00:00.245000,,,,,,,Osama,7,0
0 days 00:00:00.247000,,,,,,,Osama,7,0
0 days 00:00:00.249000,,,,,,,Osama,7,0
0 days 00:00:00.271000,,,,,,,Osama,7,0
0 days 00:00:00.272000,,,,,,,Osama,7,0
0 days 00:00:00.273000,,,,,,,Osama,7,0
0 days 00:00:00.274000,,,,,,,Osama,7,0
0 days 00:00:00.276000,,,,,,,Osama,7,0
0 days 00:00:00.277000,,,,,,,Osama,7,0
0 days 00:00:00.280000,,,,,,,Osama,7,0
0 days 00:00:00.283000,,,,,,,Osama,7,0
0 days 00:00:00.285000,,,,,,,Osama,7,0
0 days 00:00:00.287000,,,,,,,Osama,7,0
0 days 00:00:00.289000,,,,,,,Osama,7,0
0 days 00:00:00.305000,,,,,,,Osama,7,0
0 days 00:00:00.306000,,,,,,,Osama,7,0
0 days 00:00:00.307000,,,,,,,Osama,7,0
0 days 00:00:00.309000,,,,,,,Osama,7,0
0 days 00:00:00.314000,,,,,,,Osama,7,0
0 days 00:00:00.315000,,,,,,,Osama,7,0
0 days 00:00:00.317000,,,,,,,Osama,7,0
0 days 00:00:00.319000,,,,,,,Osama,7,0
0 days 00:00:00.322000,,,,,,,Osama,7,0
0 days 00:00:00.323000,,,,,,,Osama,7,0
0 days 00:00:00.325000,,,,,,,Osama,7,0
0 days 00:00:00.327000,,,,,,,Osama,7,0
0 days 00:00:00.329000,,,,,,,Osama,7,0
0 days 00:00:00.351000,,,,,,,Osama,7,0
0 days 00:00:00.352000,,,,,,,Osama,7,0
0 days 00:00:00.353000,,,,,,,Osama,7,0
0 days 00:00:00.354000,,,,,,,Osama,7,0
0 days 00:00:00.357000,,,,,,,Osama,7,0
0 days 00:00:00.359000,,,,,,,Osama,7,0
0 days 00:00:00.363000,,,,,,,Osama,7,0
0 days 00:00:00.364000,,,,,,,Osama,7,0
0 days 00:00:00.365000,,,,,,,Osama,7,0
0 days 00:00:00.368000,,,,,,,Osama,7,0
0 days 00:00:00.369000,,,,,,,Osama,7,0
0 days 00:00:00.385000,,,,,,,Osama,7,0
0 days 00:00:00.386000,,,,,,,Osama,7,0
0 days 00:00:00.387000,,,,,,,Osama,7,0
0 days 00:00:00.388000,,,,,,,Osama,7,0
0 days 00:00:00.389000,,,,,,,Osama,7,0
0 days 00:00:00.392000,,,,,,,Osama,7,0
0 days 00:00:00.393000,,,,,,,Osama,7,0
0 days 00:00:00.395000,,,,,,,Osama,7,0
0 days 00:00:00.397000,,,,,,,Osama,7,0
0 days 00:00:00.399000,,,,,,,Osama,7,0
0 days 00:00:00.402000,,,,,,,Osama,7,0
0 days 00:00:00.403000,,,,,,,Osama,7,0
0 days 00:00:00.405000,,,,,,,Osama,7,0
0 days 00:00:00.407000,,,,,,,Osama,7,0
0 days 00:00:00.409000,,,,,,,Osama,7,0
0 days 00:00:00.425000,,,,,,,Osama,7,0
0 days 00:00:00.426000,,,,,,,Osama,7,0
0 days 00:00:00.427000,,,,,,,Osama,7,0
0 days 00:00:00.429000,,,,,,,Osama,7,0
0 days 00:00:00.433000,,,,,,,Osama,7,0
0 days 00:00:00.434000,,,,,,,Osama,7,0
0 days 00:00:00.435000,,,,,,,Osama,7,0
0 days 00:00:00.437000,,,,,,,Osama,7,0
0 days 00:00:00.439000,,,,,,,Osama,7,0
0 days 00:00:00.442000,,,,,,,Osama,7,0
0 days 00:00:00.447000,,,,,,,Osama,7,0
0 days 00:00:00.448000,,,,,,,Osama,7,0
0 days 00:00:00.450000,,,,,,,Osama,7,0
0 days 00:00:00.464000,,,,,,,Osama,7,0
0 days 00:00:00.465000,,,,,,,Osama,7,0
0 days 00:00:00.466000,,,,,,,Osama,7,0
0 days 00:00:00.467000,,,,,,,Osama,7,0
0 days 00:00:00.469000,,,,,,,Osama,7,0
0 days 00:00:00.473000,,,,,,,Osama,7,0
0 days 00:00:00.474000,,,,,,,Osama,7,0
0 days 00:00:00.475000,,,,,,,Osama,7,0
0 days 00:00:00.477000,,,,,,,Osama,7,0
0 days 00:00:00.479000,,,,,,,Osama,7,0
0 days 00:00:00.482000,,,,,,,Osama,7,0
0 days 00:00:00.483000,,,,,,,Osama,7,0
0 days 00:00:00.485000,,,,,,,Osama,7,0
0 days 00:00:00.487000,,,,,,,Osama,7,0
0 days 00:00:00.489000,,,,,,,Osama,7,0
0 days 00:00:00.505000,,,,,,,Osama,7,0
0 days 00:00:00.506000,,,,,,,Osama,7,0
0 days 00:00:00.507000,,,,,,,Osama,7,0
0 days 00:00:00.509000,,,,,,,Osama,7,0
0 days 00:00:00.512000,,,,,,,Osama,7,0
0 days 00:00:00.513000,,,,,,,Osama,7,0
0 days 00:00:00.515000,,,,,,,Osama,7,0
0 days 00:00:00.518000,,,,,,,Osama,7,0
0 days 00:00:00.519000,,,,,,,Osama,7,0
0 days 00:00:00.522000,,,,,,,Osama,7,0
0 days 00:00:00.523000,,,,,,,Osama,7,0
0 days 00:00:00.525000,,,,,,,Osama,7,0
0 days 00:00:00.527000,,,,,,,Osama,7,0
0 days 00:00:00.529000,,,,,,,Osama,7,0
0 days 00:00:00.544000,,,,,,,Osama,7,0
0 days 00:00:00.545000,,,,,,,Osama,7,0
0 days 00:00:00.546000,,,,,,,Osama,7,0
0 days 00:00:00.547000,,,,,,,Osama,7,0
0 days 00:00:00.549000,,,,,,,Osama,7,0
0 days 00:00:00.552000,,,,,,,Osama,7,0
0 days 00:00:00.553000,,,,,,,Osama,7,0
0 days 00:00:00.555000,,,,,,,Osama,7,0
0 days 00:00:00.557000,,,,,,,Osama,7,0
0 days 00:00:00.559000,,,,,,,Osama,7,0
0 days 00:00:00.565000,,,,,,,Osama,7,0
0 days 00:00:00.566000,,,,,,,Osama,7,0
0 days 00:00:00.569000,,,,,,,Osama,7,0
0 days 00:00:00.570000,,,,,,,Osama,7,0
0 days 00:00:00.586000,,,,,,,Osama,7,0
0 days 00:00:00.587000,,,,,,,Osama,7,0
0 days 00:00:00.588000,,,,,,,Osama,7,0
0 days 00:00:00.589000,,,,,,,Osama,7,0
0 days 00:00:00.594000,,,,,,,Osama,7,0
0 days 00:00:00.595000,,,,,,,Osama,7,0
0 days 00:00:00.597000,,,,,,,Osama,7,0
0 days 00:00:00.599000,,,,,,,Osama,7,0
0 days 00:00:00.602000,,,,,,,Osama,7,0
0 days 00:00:00.603000,,,,,,,Osama,7,0
0 days 00:00:00.605000,,,,,,,Osama,7,0
0 days 00:00:00.607000,,,,,,,Osama,7,0
0 days 00:00:00.609000,,,,,,,Osama,7,0
0 days 00:00:00.626000,,,,,,,Osama,7,0
0 days 00:00:00.627000,,,,,,,Osama,7,0
0 days 00:00:00.628000,,,,,,,Osama,7,0
0 days 00:00:00.629000,,,,,,,Osama,7,0
0 days 00:00:00.630000,,,,,,,Osama,7,0
0 days 00:00:00.632000,,,,,,,Osama,7,0
0 days 00:00:00.633000,,,,,,,Osama,7,0
0 days 00:00:00.635000,,,,,,,Osama,7,0
0 days 00:00:00.637000,,,,,,,Osama,7,0
0 days 00:00:00.639000,,,,,,,Osama,7,0
0 days 00:00:00.642000,,,,,,,Osama,7,0
0 days 00:00:00.643000,,,,,,,Osama,7,0
0 days 00:00:00.651000,,,,,,,Osama,7,0
0 days 00:00:00.652000,,,,,,,Osama,7,0
0 days 00:00:00.667000,,,,,,,Osama,7,0
0 days 00:00:00.668000,,,,,,,Osama,7,0
0 days 00:00:00.669000,,,,,,,Osama,7,0
0 days 00:00:00.670000,,,,,,,Osama,7,0
0 days 00:00:00.673000,,,,,,,Osama,7,0
0 days 00:00:00.675000,,,,,,,Osama,7,0
0 days 00:00:00.682000,,,,,,,Osama,7,0
0 days 00:00:00.683000,,,,,,,Osama,7,0
0 days 00:00:00.686000,,,,,,,Osama,7,0
0 days 00:00:00.687000,,,,,,,Osama,7,0
0 days 00:00:00.688000,,,,,,,Osama,7,0
0 days 00:00:00.690000,,,,,,,Osama,7,0
0 days 00:00:00.704000,,,,,,,Osama,7,0
0 days 00:00:00.705000,,,,,,,Osama,7,0
0 days 00:00:00.706000,,,,,,,Osama,7,0
0 days 00:00:00.707000,,,,,,,Osama,7,0
0 days 00:00:00.709000,,,,,,,Osama,7,0
0 days 00:00:00.715000,,,,,,,Osama,7,0
0 days 00:00:00.716000,,,,,,,Osama,7,0
0 days 00:00:00.718000,,,,,,,Osama,7,0
0 days 00:00:00.719000,,,,,,,Osama,7,0
0 days 00:00:00.722000,,,,,,,Osama,7,0
0 days 00:00:00.723000,,,,,,,Osama,7,0
0 days 00:00:00.725000,,,,,,,Osama,7,0
0 days 00:00:00.729000,,,,,,,Osama,7,0
0 days 00:00:00.730000,,,,,,,Osama,7,0
0 days 00:00:00.749000,,,,,,,Osama,7,0
0 days 00:00:00.750000,,,,,,,Osama,7,0
0 days 00:00:00.751000,,,,,,,Osama,7,0
0 days 00:00:00.752000,,,,,,,Osama,7,0
0 days 00:00:00.753000,,,,,,,Osama,7,0
0 days 00:00:00.754000,,,,,,,Osama,7,0
0 days 00:00:00.755000,,,,,,,Osama,7,0
0 days 00:00:00.757000,,,,,,,Osama,7,0
0 days 00:00:00.759000,,,,,,,Osama,7,0
0 days 00:00:00.764000,,,,,,,Osama,7,0
0 days 00:00:00.765000,,,,,,,Osama,7,0
0 days 00:00:00.767000,,,,,,,Osama,7,0
0 days 00:00:00.769000,,,,,,,Osama,7,0
0 days 00:00:00.786000,,,,,,,Osama,7,0
0 days 00:00:00.787000,,,,,,,Osama,7,0
0 days 00:00:00.788000,,,,,,,Osama,7,0
0 days 00:00:00.789000,,,,,,,Osama,7,0
0 days 00:00:00.793000,,,,,,,Osama,7,0
0 days 00:00:00.795000,,,,,,,Osama,7,0
0 days 00:00:00.798000,,,,,,,Osama,7,0
0 days 00:00:00.800000,,,,,,,Osama,7,0
0 days 00:00:00.802000,,,,,,,Osama,7,0
0 days 00:00:00.803000,,,,,,,Osama,7,0
0 days 00:00:00.805000,,,,,,,Osama,7,0
0 days 00:00:00.807000,,,,,,,Osama,7,0
0 days 00:00:00.809000,,,,,,,Osama,7,0
0 days 00:00:00.824000,,,,,,,Osama,7,0
0 days 00:00:00.825000,,,,,,,Osama,7,0
0 days 00:00:00.826000,,,,,,,Osama,7,0
0 days 00:00:00.827000,,,,,,,Osama,7,0
0 days 00:00:00.828000,,,,,,,Osama,7,0
0 days 00:00:00.829000,,,,,,,Osama,7,0
0 days 00:00:00.830000,,,,,,,Osama,7,0
0 days 00:00:00.833000,,,,,,,Osama,7,0
0 days 00:00:00.834000,,,,,,,Osama,7,0
0 days 00:00:00.836000,,,,,,,Osama,7,0
0 days 00:00:00.837000,,,,,,,Osama,7,0
0 days 00:00:00.839000,,,,,,,Osama,7,0
0 days 00:00:00.842000,,,,,,,Osama,7,0
0 days 00:00:00.845000,,,,,,,Osama,7,0
0 days 00:00:00.849000,,,,,,,Osama,7,0
0 days 00:00:00.850000,,,,,,,Osama,7,0
0 days 00:00:00.867000,,,,,,,Osama,7,0
0 days 00:00:00.868000,,,,,,,Osama,7,0
0 days 00:00:00.869000,,,,,,,Osama,7,0
0 days 00:00:00.870000,,,,,,,Osama,7,0
0 days 00:00:00.874000,,,,,,,Osama,7,0
0 days 00:00:00.875000,,,,,,,Osama,7,0
0 days 00:00:00.880000,,,,,,,Osama,7,0
0 days 00:00:00.881000,,,,,,,Osama,7,0
0 days 00:00:00.883000,,,,,,,Osama,7,0
0 days 00:00:00.884000,,,,,,,Osama,7,0
0 days 00:00:00.885000,,,,,,,Osama,7,0
0 days 00:00:00.887000,,,,,,,Osama,7,0
0 days 00:00:00.889000,,,,,,,Osama,7,0
0 days 00:00:00.905000,,,,,,,Osama,7,0
0 days 00:00:00.906000,,,,,,,Osama,7,0
0 days 00:00:00.907000,,,,,,,Osama,7,0
0 days 00:00:00.908000,,,,,,,Osama,7,0
0 days 00:00:00.910000,,,,,,,Osama,7,0
0 days 00:00:00.913000,,,,,,,Osama,7,0
0 days 00:00:00.914000,,,,,,,Osama,7,0
0 days 00:00:00.916000,,,,,,,Osama,7,0
0 days 00:00:00.917000,,,,,,,Osama,7,0
0 days 00:00:00.919000,,,,,,,Osama,7,0
0 days 00:00:00.922000,,,,,,,Osama,7,0
0 days 00:00:00.923000,,,,,,,Osama,7,0
0 days 00:00:00.925000,,,,,,,Osama,7,0
0 days 00:00:00.928000,,,,,,,Osama,7,0
0 days 00:00:00.929000,,,,,,,Osama,7,0
0 days 00:00:00.944000,,,,,,,Osama,7,0
0 days 00:00:00.945000,,,,,,,Osama,7,0
0 days 00:00:00.946000,,,,,,,Osama,7,0
0 days 00:00:00.947000,,,,,,,Osama,7,0
0 days 00:00:00.948000,,,,,,,Osama,7,0
0 days 00:00:00.949000,,,,,,,Osama,7,0
0 days 00:00:00.953000,,,,,,,Osama,7,0
0 days 00:00:00.955000,,,,,,,Osama,7,0
0 days 00:00:00.957000,,,,,,,Osama,7,0
0 days 00:00:00.959000,,,,,,,Osama,7,0
0 days 00:00:00.970000,,,,,,,Osama,7,0
0 days 00:00:00.971000,,,,,,,Osama,7,0
0 days 00:00:00.973000,,,,,,,Osama,7,0
0 days 00:00:00.974000,,,,,,,Osama,7,0
0 days 00:00:00.986000,,,,,,,Osama,7,0
0 days 00:00:00.987000,,,,,,,Osama,7,0
0 days 00:00:00.988000,,,,,,,Osama,7,0
0 days 00:00:00.990000,,,,,,,Osama,7,0
0 days 00:00:00.992000,,,,,,,Osama,7,0
0 days 00:00:00.993000,,,,,,,Osama,7,0
0 days 00:00:00.994000,,,,,,,Osama,7,0
0 days 00:00:00.995000,,,,,,,Osama,7,0
0 days 00:00:00.997000,,,,,,,Osama,7,0
0 days 00:00:00.999000,,,,,,,Osama,7,0
0 days 00:00:01.003000,,,,,,,Osama,7,0
0 days 00:00:01.005000,,,,,,,Osama,7,0
0 days 00:00:01.007000,,,,,,,Osama,7,0
0 days 00:00:01.009000,,,,,,,Osama,7,0
0 days 00:00:01.026000,,,,,,,Osama,7,0
0 days 00:00:01.027000,,,,,,,Osama,7,0
0 days 00:00:01.028000,,,,,,,Osama,7,0
0 days 00:00:01.031000,,,,,,,Osama,7,0
0 days 00:00:01.034000,,,,,,,Osama,7,0
0 days 00:00:01.035000,,,,,,,Osama,7,0
