time,ax,ay,az,wx,wy,wz,participant,label,type
0 days 00:00:00.657000,0.01,0.0,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.660000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.663000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.664000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.680000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.681000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.682000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.683000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.685000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.687000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.688000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.690000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.692000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.694000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.703000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.704000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.705000,0.01,-0.01,0.23,0.0,0.01,0.0,Osama,10,0
0 days 00:00:00.721000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.722000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.723000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.724000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.731000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.732000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.733000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.736000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.737000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.738000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.740000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.742000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.744000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.760000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.761000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.762000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.763000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.764000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.772000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.773000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.778000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.779000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.783000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.784000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.800000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.801000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.802000,0.01,-0.01,0.23,0.0,0.01,0.0,Osama,10,0
0 days 00:00:00.803000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.805000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.808000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.809000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.810000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.812000,0.01,-0.01,0.23,0.0,0.01,0.0,Osama,10,0
0 days 00:00:00.814000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.818000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.821000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.824000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.825000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.839000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.840000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.841000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.842000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.844000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.848000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.849000,0.0,-0.02,0.22,0.0,-0.01,0.0,Osama,10,0
0 days 00:00:00.852000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.853000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.854000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.857000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.858000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.859000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.861000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.862000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.865000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.885000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.886000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.887000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.888000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.889000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.890000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.892000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.894000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.897000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.898000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.901000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.902000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.904000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.920000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.921000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.922000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.923000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.924000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.927000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.928000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.934000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.935000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.937000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.938000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.940000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.942000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.944000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.960000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.961000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.962000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.963000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.964000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.965000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.971000,0.0,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.972000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.974000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.977000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.978000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.982000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:00.985000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.001000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.002000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.006000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.007000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.008000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.009000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.010000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.012000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.018000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.019000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.020000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.022000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.023000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.040000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.041000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.042000,0.01,-0.03,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.044000,0.01,-0.03,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.051000,0.01,-0.03,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.052000,0.01,-0.03,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.054000,0.01,-0.03,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.058000,0.01,-0.03,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.061000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.064000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.067000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.079000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.080000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.081000,0.01,-0.02,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.083000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.084000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.088000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.090000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.092000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.094000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.103000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.104000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.105000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.121000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.122000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.123000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.124000,0.01,-0.02,0.21,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.126000,0.01,-0.02,0.21,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.128000,0.01,-0.02,0.21,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.132000,0.01,-0.02,0.21,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.133000,0.01,-0.02,0.21,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.134000,0.01,-0.02,0.21,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.138000,0.01,-0.02,0.21,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.140000,0.01,-0.02,0.21,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.144000,0.01,-0.02,0.21,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.159000,0.01,-0.02,0.21,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.160000,0.01,-0.02,0.21,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.165000,0.01,-0.02,0.21,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.166000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.167000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.168000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.173000,0.0,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.174000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.178000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.182000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.183000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.185000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.200000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.201000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.202000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.203000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.204000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.208000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.210000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.213000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.214000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.218000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.220000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.223000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.224000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.240000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.241000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.242000,0.01,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.243000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.244000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.248000,0.01,-0.01,0.23,0.0,0.01,0.0,Osama,10,0
0 days 00:00:01.249000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.252000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.254000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.257000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.258000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.260000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.262000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.264000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.286000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.287000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.288000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.289000,-0.01,-0.01,0.21,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.291000,-0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.292000,-0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.294000,-0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.301000,-0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.302000,-0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.305000,-0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.320000,-0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.321000,-0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.322000,-0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.326000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.327000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.328000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.331000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.332000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.336000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.337000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.338000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.340000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.342000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.344000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.360000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.361000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.362000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.363000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.370000,0.01,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.371000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.375000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.377000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.378000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.379000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.381000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.383000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.386000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.398000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.399000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.400000,0.0,-0.01,0.23,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.403000,0.0,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.404000,0.0,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.407000,0.0,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.408000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.410000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.415000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.418000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.419000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.420000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.422000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.424000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.440000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.441000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.442000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.443000,0.02,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.444000,0.02,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.448000,0.02,-0.02,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.449000,0.02,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.452000,0.02,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.454000,0.02,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.458000,0.02,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.459000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.461000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.463000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.465000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.487000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.488000,0.01,-0.01,0.22,0.0,0.0,0.0,Osama,10,0
0 days 00:00:01.489000,0.01,-0.01,0.22,0.02,0.04,0.0,Osama,10,0
0 days 00:00:01.495000,0.01,-0.01,0.22,0.07,0.15,0.0,Osama,10,0
0 days 00:00:01.496000,0.01,-0.01,0.22,0.13,0.26,0.0,Osama,10,0
0 days 00:00:01.497000,0.06,-0.04,0.45,0.15,0.3,0.0,Osama,10,0
0 days 00:00:01.499000,0.06,-0.04,0.45,0.14,0.29,0.0,Osama,10,0
0 days 00:00:01.500000,0.08,-0.04,0.37,0.12,0.25,0.0,Osama,10,0
0 days 00:00:01.503000,0.08,-0.04,0.37,0.1,0.21,0.0,Osama,10,0
0 days 00:00:01.504000,0.08,-0.04,0.37,0.08,0.15,0.0,Osama,10,0
0 days 00:00:01.521000,0.08,-0.04,0.37,0.07,0.13,0.0,Osama,10,0
0 days 00:00:01.522000,0.08,-0.04,0.37,-0.07,-0.15,0.02,Osama,10,0
0 days 00:00:01.523000,-0.03,-0.03,0.09,-0.1,-0.23,0.03,Osama,10,0
0 days 00:00:01.524000,-0.05,-0.03,0.09,-0.13,-0.27,0.03,Osama,10,0
0 days 00:00:01.527000,-0.05,-0.03,0.09,-0.14,-0.34,0.02,Osama,10,0
0 days 00:00:01.528000,-0.06,0.01,-0.04,-0.14,-0.34,0.02,Osama,10,0
0 days 00:00:01.532000,-0.06,0.01,-0.04,-0.22,-0.41,-0.02,Osama,10,0
0 days 00:00:01.533000,-0.06,0.01,-0.04,-0.24,-0.47,-0.05,Osama,10,0
0 days 00:00:01.536000,-0.06,0.01,-0.04,-0.24,-0.48,-0.08,Osama,10,0
0 days 00:00:01.537000,-0.06,0.01,-0.04,-0.25,-0.46,-0.1,Osama,10,0
0 days 00:00:01.538000,-0.13,-0.2,0.04,-0.27,-0.42,-0.14,Osama,10,0
0 days 00:00:01.540000,-0.13,-0.2,0.04,-0.3,-0.35,-0.18,Osama,10,0
0 days 00:00:01.542000,-0.13,-0.2,0.04,-0.3,-0.3,-0.2,Osama,10,0
0 days 00:00:01.544000,-0.13,-0.2,0.04,-0.34,-0.16,-0.24,Osama,10,0
0 days 00:00:01.560000,-0.13,-0.2,0.04,-0.38,0.02,-0.28,Osama,10,0
0 days 00:00:01.561000,-0.13,-0.2,0.04,-0.71,0.41,-0.32,Osama,10,0
0 days 00:00:01.562000,-0.13,-0.2,0.04,-0.63,0.35,-0.33,Osama,10,0
0 days 00:00:01.563000,-0.13,-0.2,0.04,-0.51,0.17,-0.34,Osama,10,0
0 days 00:00:01.564000,-0.33,0.05,1.77,-0.57,0.27,-0.33,Osama,10,0
0 days 00:00:01.572000,-0.33,0.05,1.77,-0.55,0.25,-0.32,Osama,10,0
0 days 00:00:01.573000,-0.33,0.05,1.77,-0.51,0.2,-0.31,Osama,10,0
0 days 00:00:01.574000,-0.44,0.16,1.42,-0.49,0.17,-0.26,Osama,10,0
0 days 00:00:01.579000,-0.44,0.16,1.42,-0.48,0.08,-0.2,Osama,10,0
0 days 00:00:01.581000,-0.53,0.45,1.17,-0.47,-0.03,-0.17,Osama,10,0
0 days 00:00:01.589000,-0.53,0.45,1.17,-0.49,-0.13,-0.14,Osama,10,0
0 days 00:00:01.599000,-0.53,0.45,1.17,-0.54,-0.25,-0.08,Osama,10,0
0 days 00:00:01.600000,-0.53,0.45,1.17,-0.72,-0.51,0.24,Osama,10,0
0 days 00:00:01.601000,-0.53,0.45,1.17,-0.64,-0.3,0.26,Osama,10,0
